Customer code,R,F,M
48410,613,14,0.28367332486610825
48527,1007,5,-0.686495225709952
48542,641,14,-0.23716332807656998
48562,426,9,1.4826230276357253
48569,392,10,-0.45812495812649123
48613,636,8,0.016891310006622237
48647,299,19,0.7329109557331617
48743,389,10,-0.3204334696861597
48776,958,2,-0.49253852394622
48794,970,2,-0.49253852394622
48820,803,9,0.16617975209136954
48878,384,11,-0.1540966093686728
48884,1153,2,0.255338555099268
48885,228,12,0.026237631772282822
48917,332,29,0.7332955517499719
48954,398,6,-0.5804916655122606
48990,1138,2,-0.2750737074818867
48994,501,4,-0.006028887127221494
49018,300,5,-0.4906146290185885
49026,445,12,0.04937641557993888
49034,670,4,-0.40124331301213506
49053,839,2,0.7493983052884089
49059,936,5,0.07030133664238784
49060,251,20,-0.036541868344133616
49061,297,13,-0.39910668733715454
49069,1226,3,1.092893130131986
49075,566,10,-0.352893475023084
49078,651,21,0.9652295472607862
49080,606,5,1.2212542863030862
49087,1027,7,0.05011803179241577
49097,625,1,-0.236227422306389
49098,1194,6,1.3107354058178382
49100,736,5,0.2526549084221884
49107,224,24,0.24188599819565607
49108,368,9,0.15981353412061872
49110,398,14,-0.4196874740482741
49123,662,3,-0.26565215050113977
49147,298,27,-0.16195395551807795
49157,375,9,-0.1848140758618002
49195,879,2,-0.24173096017036722
49274,1201,4,-0.361089578796231
49322,349,11,-0.04457128441169166
49348,454,14,0.4144742211350764
49392,1201,2,-0.2981454766329002
49403,368,4,-0.786890829567177
49404,355,14,1.278814151804002
49413,601,12,-0.7068678231573813
49420,959,7,1.6236098358536366
49465,220,39,0.03651594486788434
49475,445,5,-0.47391848363377187
49547,510,12,0.995246741181333
49556,1084,2,-0.1354206077468066
49578,391,35,0.2195608335685595
49602,386,16,0.7819242262228788
49607,312,5,-0.2536030674962711
49654,501,24,-0.3466882138219464
49661,603,7,-0.04952996410110568
49680,1174,5,-0.18592545807634245
49682,570,3,-0.05984070276624896
49687,476,13,-0.6779369599627943
49728,532,9,-0.33622094817255593
49763,945,2,-0.08849304422010404
49764,617,6,0.09650730376719396
49776,634,4,-0.199416821534029
49794,1247,1,-0.22390348710023703
49800,251,4,-0.377656533975506
49825,378,14,-0.151426716915368
49834,249,28,0.44567703898321454
49874,312,31,-0.40274619797932154
49894,1175,4,-0.045888524628401095
49909,420,1,-0.0219519659582198
49931,355,5,-0.35384474976535935
49990,1047,1,-0.24489752747654603
50035,1138,6,-0.3586224356214869
50045,523,12,-0.12218700623390295
50050,228,22,0.2877625865344063
50218,405,22,-0.14513815920902218
50236,335,3,-0.617596619174401
50260,1019,2,-0.26650268922795894
50301,523,4,-0.2242235406589145
50304,1071,5,-0.18283208841027457
50305,739,13,0.18283809356224318
50320,447,16,-0.033512878437834875
50339,341,11,-0.2855393625825616
50340,649,4,-0.5026918363937001
50342,281,12,1.2787164831695204
50348,1230,3,-0.029561599045928033
50350,357,21,0.04178650888920189
50366,692,6,-0.059549634949822544
50416,624,11,-0.03287252571763101
50425,337,28,-0.41955301000648254
50526,943,4,-0.029328246538952003
50593,531,4,-0.623149700496495
50639,741,2,-0.008894047239345004
50668,517,9,0.1541296608883538
50677,569,13,-0.33080285260059367
50681,355,20,-0.2612094286357228
50683,321,18,-0.06070750685218953
50694,881,2,-0.49960465965989803
50698,354,7,-0.19742709526655142
50716,684,17,-0.47456634120114255
50719,309,7,-0.3848551580931782
50755,311,27,0.5130778513773367
50763,1159,7,0.19935923569031125
50774,251,15,0.4416168765886483
50911,815,4,-0.04829943315892499
50923,369,4,-0.29902796948057725
50956,881,2,-0.3267475342960222
50989,823,5,-0.3972035352085427
50993,243,24,1.1816799614202107
51069,622,2,-0.490055158108196
51076,1091,2,-0.363112432552567
51090,1126,11,0.7072421849415917
51161,512,32,-0.07404729094703096
51173,391,9,-0.12651979802594648
51187,516,15,-0.19140424203511838
51199,362,5,-0.5995514040154805
51206,613,2,-0.490055158108196
51208,655,4,-0.31752316168820155
51212,1146,3,0.41468468118130003
51225,228,4,-0.15501752260426757
51231,722,5,1.080209008346835
51235,754,2,-0.074992451883717
51245,868,6,-0.28022003419360064
51286,641,8,8.501038442110763
51293,563,2,-0.464255402294714
51313,460,34,-0.4443714613596181
51363,438,10,-0.24124543428083864
51373,956,16,1.025387812316539
51385,691,11,-0.50275335755295
51416,300,17,-0.4010971085756846
51477,224,44,0.21887071941994368
51489,1250,3,-0.13746415435466702
51504,718,6,-0.01118047783136103
51510,230,50,-0.005883366801127269
51584,851,11,-0.4044069689353354
51591,288,18,0.42212074138223693
51624,543,2,-0.367691486668863
51645,378,6,-0.23977807950048532
51647,881,2,-0.49960465965989803
51648,313,12,-0.18479890317775205
51769,333,12,-0.0020394339464120947
51772,281,17,-0.05924477040801236
51776,314,12,-0.5850430062566732
51821,277,32,0.14881756884833988
51853,367,10,0.015367754365969821
51883,300,13,-0.10307727631399222
51931,1233,2,-0.24792389243476512
51969,628,6,-0.392780792112227
51998,230,28,-0.14212926770682738
52025,446,14,0.011619146848823115
52133,637,2,-0.488717484739087
52136,351,7,-0.057409663681793045
52142,361,21,-0.31012915357107484
52164,895,3,-0.3046769131652435
52179,524,5,-0.41649761567827404
52314,347,19,0.3932622132810642
52379,292,7,-0.36493868793087403
52387,574,19,0.19097441591708988
52410,382,34,-0.10260067678609218
52411,923,2,-0.04002715631892598
52414,1287,6,4.67984791160141
52416,348,13,3.0534849436658664
52420,256,9,0.12258058075568697
52431,624,4,-0.395315680327436
52458,292,4,-0.3594833742456299
52462,295,24,-0.32986391030943407
52464,622,3,-0.06937025884717934
52467,299,15,0.8356272050148871
52474,384,33,-0.061987228953423935
52482,273,15,-0.33457647552944075
52486,925,8,-0.008012550899336557
52490,540,2,-0.497660078928877
52509,636,11,-0.09566916852523767
52515,1096,4,-0.3428770263786465
52531,1263,2,-0.25163965179340386
52584,365,30,-0.4609928730023328
52599,743,6,-0.1813169270120944
52613,232,8,-0.08484231065024228
52616,287,18,-0.7865417204618671
52624,671,2,-0.11303761370298505
52647,696,10,-0.29145148267674653
52673,949,6,0.7111833895572659
52700,245,28,1.461049402929845
52739,348,9,-0.06480289295863605
52752,333,29,-0.2297915957415165
52767,384,16,-0.0006929694327390545
52776,1145,2,-0.15936496105387452
52777,594,7,-0.5115323752886541
52786,368,32,-0.32490790237825845
52794,838,8,0.01409068869074511
52872,529,8,-0.4393254663403771
52897,595,9,-0.4849264883015693
52905,307,14,-0.3580103504043524
52922,361,17,1.1934355816905067
52929,344,25,-0.34107544362527153
52959,357,20,-0.1434127585492761
52961,812,10,-0.05321587634548334
52984,767,17,0.9367115141749272
53064,978,8,-0.17540998717892162
53072,1009,10,0.3602394590085263
53118,322,31,-0.14915491239363846
53147,567,11,-0.35692297044467775
53238,988,7,-0.08306568647111262
53249,369,12,0.2259464003186027
53253,978,20,-0.06056892042142305
53257,608,13,0.9243026389652368
53271,439,15,0.014798890309130166
53275,232,2,-0.2284533133954983
53277,245,24,0.2073689393861128
53281,1070,5,2.9276319215377855
53303,334,30,1.6096506196520144
53310,236,72,0.3042901123132389
53330,406,2,-0.237024331649425
53335,616,2,-0.490055158108196
53379,347,19,-0.005682394580780935
53389,1124,3,-0.38726908239691216
53395,1272,2,-0.3156931502040718
53416,1152,5,4.53402281453223
53419,787,4,-1.022804391247151
53422,503,9,-0.33135012860305735
53439,559,19,0.04394635957941448
53465,269,4,-1.0073654111120072
53479,530,4,0.07048726817232095
53521,375,11,-0.1838065826138958
53543,636,2,-0.490055158108196
53560,441,26,-0.27967742573666876
53576,225,5,-0.09480884567025503
53578,278,12,0.26882796637366696
53589,1271,2,1.0630269739543141
53595,358,3,-0.3477705604145822
53622,862,3,0.5049502031351715
53626,827,6,-0.1957990991123891
53748,375,26,0.21669016436946772
53758,250,19,-0.1431989626927722
53765,312,6,-0.2834837094969389
53809,719,5,0.04688234807303798
53812,337,31,0.04602677117497443
53838,238,35,-0.11984006140897854
53848,862,8,0.590165298736987
53860,642,7,-0.5028243247976941
53867,357,5,-0.4366323867028975
53880,406,9,-0.3849570543515379
53982,312,18,1.255858078358868
53984,1261,4,-0.37968781575822896
54027,350,10,-0.34067420037220064
54040,523,3,-0.4957735907217493
54062,1112,3,-0.41196649626733156
54075,245,62,-0.2553533025973593
54076,405,2,-0.44279689199857597
54169,292,10,1.1762636632082302
54179,307,27,0.561956847240127
54262,348,2,-0.47867254860623304
54311,591,2,-0.12096878101460701
54345,974,3,-0.240728822690597
54360,382,26,-0.2605199338285468
54361,846,3,-0.16102255989413702
54406,347,20,-0.14347386996578765
54412,292,24,0.06448828978590579
54438,257,14,-0.36659220084546845
54444,1027,2,0.8310768889235549
54488,922,5,-0.2602037973021437
54489,365,1,0.42407540158824897
54549,368,18,-0.3580461832742848
54554,434,21,-0.2518847388498009
54563,845,6,-0.16626595190716845
54569,631,2,-0.490055158108196
54580,292,6,-0.6620278117053238
54600,768,3,-0.160880250539581
54606,796,13,-0.7792212554734065
54617,496,4,0.06932912227104898
54628,614,11,-0.10996354459695754
54630,330,1,-0.214552159380996
54631,462,19,0.385014303922357
54643,231,7,0.3491130079486256
54683,980,4,-0.07755867727593602
54684,281,8,-0.12005222703947652
54706,312,20,-0.500110256288471
54719,1173,4,-0.042121915657358566
54720,1002,14,1.313136466176445
54746,230,7,-0.2210281156980105
54752,622,6,-0.494530583824601
54757,291,33,0.3292598239212687
54761,895,7,-0.12914795274080956
54765,217,14,-0.38365761342723287
54815,549,15,-0.10534137200339268
54836,229,13,-0.16689169962878428
54915,845,6,2.7949638976715434
54981,440,5,-0.4775475419407092
54985,229,29,0.5096038788815548
54987,795,8,0.3577466733352
55000,466,10,-0.06583645065772223
55034,316,10,0.4661322506247813
55055,939,5,9.0784212818765
55059,862,1,1.1788761789053301
55080,1202,2,1.1994306421302618
55085,371,12,0.735025714305278
55092,837,4,-0.06582784107224754
55094,615,4,0.3303302525541039
55125,291,27,-0.38282088599658404
55138,479,31,-0.18113849652961836
55151,901,6,-0.34268814194458264
55179,482,11,-0.21203520646147442
55191,362,26,-0.28526863745936637
55192,337,7,-0.5622611986363293
55228,230,12,-0.4614542179921357
55234,273,49,-0.23986470430556112
55241,875,4,-0.35456618602769796
55250,319,27,0.179681444232373
55274,335,18,-0.2720768265197519
55288,494,2,0.24572712422492302
55303,385,10,1.6385456200690667
55309,445,20,-0.0410899085407174
55321,306,46,-0.0760223002074687
55323,432,24,-0.06034828831696023
55326,488,29,0.3974167152360023
55407,498,1,-0.0230666937658115
55413,732,11,-0.22366700717817659
55428,292,2,-0.41052552196879805
55435,243,23,0.22178354583315668
55444,249,20,-0.12301013315228586
55456,264,31,-0.46856979125446196
55474,1100,2,5.758953488650642
55553,253,26,1.080912132303751
55554,508,19,0.5666787563388053
55668,341,20,1.8847737182089745
55693,252,14,0.1390619571290769
55828,391,12,0.10143145903392374
55839,1000,7,-0.043955705769921416
55843,1047,10,-0.5776536107400987
55881,1093,1,0.00517307735984316
55887,530,18,1.8384567361145825
55919,246,14,4.2071107347968484e-05
55957,384,20,0.07307493987377944
55975,361,10,0.8867054279781219
55989,445,29,0.8616393611606771
56007,228,15,-0.14862815334769636
56057,833,2,-0.49960465965989803
56111,256,6,0.017691712717880476
56122,1233,7,-0.438149729723639
56152,252,22,0.024533556612086095
56212,1012,5,-0.3367202622482995
56226,427,23,0.4671503366671687
56236,284,11,1.4531372082786222
56271,628,6,0.2713300658317894
56292,672,6,0.03975164212857565
56323,1019,2,0.06787230252367898
56328,334,11,0.544822465055591
56336,250,6,-0.4208037252169435
56361,498,10,-0.3099232402585525
56362,771,5,-0.3189595494578548
56372,641,2,-0.490055158108196
56413,515,18,0.24635689138195
56428,819,8,2.0162793142215834
56440,486,5,-0.026485939756510875
56462,237,32,0.5062933955012875
56493,606,9,-0.09914290879579833
56498,916,4,1.4854849026744916
56572,271,16,0.12400270864254637
56585,833,7,-0.13562803063119974
56620,1233,5,1.6956236083575718
56632,421,14,0.6396504768550402
56637,834,21,-0.28561730274954983
56642,396,1,-0.26719208362837804
56661,284,19,-0.052298365144123005
56703,256,20,-0.23253424041473442
56744,418,2,-0.462050718408589
56763,1306,2,-0.500861824909571
56784,550,5,-0.4981390417198328
56847,361,32,0.559468842989811
56851,256,23,0.18093545678615422
56917,421,9,0.1547805256333488
56931,316,3,-0.6065979714728298
56941,246,10,-0.5273752579962064
57026,590,1,0.0155772035640317
57033,313,39,0.23233770571699533
57044,1289,1,-0.255115865712802
57138,307,29,-0.1346209293266976
57149,1001,3,0.1944367609573459
57151,361,31,-0.20705727958967796
57218,949,7,-1.39035517731422
57226,784,1,0.0261671177361522
57286,1293,3,0.17078904910574136
57308,344,3,-0.4516929181569917
57335,330,28,2.667162427753856
57341,1288,2,-0.15370462096421478
57350,263,2,-0.1761559793417285
57383,1298,3,-0.13252281370090305
57419,630,14,-0.4611237645361349
57421,811,6,-0.5994699064365079
57473,417,12,0.038847068285364814
57484,991,5,-0.2502239878242268
57519,783,2,-0.5241286714269131
57523,298,45,0.15617368624197717
57542,511,13,-0.2397295628098875
57560,754,3,-0.2658379384690718
57585,397,28,-0.23671210371586573
57588,589,3,-0.22721261993602168
57591,288,5,-0.08373897924764354
57612,636,5,-0.629955604967542
57625,1002,4,-0.12663841050266358
57629,790,3,0.11190491934369245
57644,328,14,-0.4645411712165255
57659,494,13,-0.27289178614589876
57661,305,23,-0.12298362302901429
57662,314,8,-0.2400039236362285
57678,662,20,-0.606815593931855
57682,238,8,0.1839952303820298
57782,837,6,-0.2762452892269183
57806,1266,1,-0.25790268523178195
57829,280,13,-0.20344873360883212
57833,883,3,-0.700767699485265
57873,437,16,1.03907892627651
57877,1288,3,0.014534555849490982
57971,295,31,-0.1063672618248925
58018,313,52,0.24630712288666282
58055,295,13,-0.06410391498768372
58070,371,27,0.07724128371116123
58138,419,18,1.4145832027702239
58146,309,21,0.6849018678488452
58153,572,7,0.30329975936736336
58168,389,5,-0.0885446946848165
58181,1016,9,-0.35925455244659465
58183,510,23,0.3895154356767137
58205,984,2,1.7475608839198622
58229,299,9,-0.09737104683119091
58290,559,2,-0.09778244261670199
58300,1040,5,-0.10276676363000598
58315,370,9,0.1971950929879076
58318,287,3,-0.35574705717112703
58320,417,16,-0.36569535935277764
58323,505,2,-0.21854462177246162
58349,1250,7,-0.14865007773753885
58388,573,9,-0.13191446132146342
58406,462,13,-0.30794316346916484
58407,568,2,-0.48484070914157307
58409,558,12,-1.2123691864883637
58422,580,2,-0.49028429660197903
58454,305,4,-0.09931061622077206
58481,236,22,0.24379771147919468
58528,491,15,-0.2433723398714167
58542,693,2,-0.506534550863759
58554,957,3,0.5505353205060383
58571,312,3,0.31728967404556496
58582,1042,6,-0.41917911265291635
58593,831,1,0.21833380590042004
58609,300,20,1.8247553266882093
58617,364,13,-0.31960985952037824
58627,691,2,-0.499567502066311
58640,251,2,-0.498428002529662
58669,466,4,-0.6262709383577523
58713,784,41,0.14733333677577837
58737,1013,7,0.6647395165630239
58740,1154,8,0.08822676782038272
58753,462,14,-0.2594949179633446
58760,355,11,-0.5028219520150153
58761,552,13,-0.09236442127223443
58770,706,13,1.3000109804521238
58776,648,11,-0.19654197623969502
58790,249,20,-0.16442651778643966
58800,1161,5,-1.107941606512571
58805,343,3,-0.44129622347152037
58823,525,37,-0.16436924826363428
58859,357,3,-0.23512718736992239
58879,272,11,0.11206174718687825
58880,426,15,-0.38282441491075375
58902,727,9,0.2351916224650441
58940,257,23,-0.2580602232323572
58947,603,4,-0.02993608284070301
58965,665,2,-0.499567502066311
59015,322,26,-0.0032140709496515135
59035,280,17,-0.20641989490352552
59044,309,35,0.9156343767515679
59058,273,3,-0.724876784790566
59112,690,6,-0.13383261887482306
59113,511,22,0.3461623898757734
59123,999,5,-0.33291470537182716
59125,328,27,-0.272128212579957
59136,666,5,-0.5195882626175741
59143,452,4,-0.932424737780528
59153,231,11,0.41454654853195416
59155,634,2,-0.46391479102017297
59168,229,29,0.34302084137218586
59225,245,14,-0.2990013668989721
59236,552,5,-0.36953661031734464
59255,288,17,0.189831744941295
59261,265,4,-0.012555686008499933
59284,224,9,-0.14327755065080036
59285,393,19,0.44595586562324446
59289,405,9,-0.2576666376809947
59301,558,8,-0.4878836739775151
59327,1107,8,0.17198940546319372
59330,1285,3,-0.07945433854082398
59336,395,9,-0.3786989290390624
59343,270,11,-0.026557592687623553
59387,270,17,-0.15373270269676273
59388,249,25,-0.3991053277668153
59392,428,17,-0.4350920608867403
59396,348,8,-0.012489583019126662
59399,654,15,-0.5688086987954738
59400,314,19,-0.36918849735184234
59404,342,8,-0.2152937968035724
59442,477,4,-0.4891571829298585
59449,648,10,-1.142604686982858
59519,999,3,-0.21166229510764412
59564,697,5,-0.1546294748782067
59601,515,1,-0.18049103192680702
59631,228,7,-0.2669041763218468
59644,428,9,-0.20806420146202945
59738,1062,2,0.05237510882524904
59742,510,3,-0.46210447587989706
59776,411,2,-0.2005851182057075
59791,698,2,-0.499567502066311
59824,242,6,-0.15007969127878748
59828,393,15,-0.25145752258920184
59838,327,12,-0.4345634223369735
59875,259,45,0.2608672306297335
59895,227,2,-0.480449920166115
59918,232,15,0.17315314047797972
59922,1084,4,0.27763001478496874
59957,1242,2,-0.2429447748941892
59971,440,7,-0.3170866880510881
59972,741,14,-0.16361773611029753
60005,399,1,-0.0925513937723564
60020,662,2,-0.499567502066311
60023,571,8,-0.3351747958284874
60030,573,8,0.261953926037027
60052,293,17,-0.3710207614577006
60066,1293,1,-0.039601822911754
60079,687,2,-0.2518645762739935
60087,761,3,-0.761786661086378
60092,362,4,-0.41902222503555203
60094,425,6,-0.29494063418607436
60097,270,85,0.19347615506058222
60115,645,10,0.45778315750817705
60155,634,10,-0.37409869438960885
60227,225,36,-0.010921740709495163
60267,1258,2,-0.083290981118011
60324,1271,3,-0.12487454235437107
60345,565,19,0.5588311199164422
60356,1072,4,0.16245695699782897
60362,418,5,0.643552173657759
60366,298,25,-0.4708068495162811
60488,271,2,-0.470454527491377
60515,682,4,-0.5026918363937
60519,846,6,-0.5034577810754151
60583,273,17,-0.4605359295260951
60596,904,5,-0.179652017692507
60598,370,10,-0.26605271217925464
60624,411,19,-0.44020882760819774
60651,221,29,-0.3543394777006914
60655,239,25,3.3700096445636367
60663,859,16,1.7229315247365207
60684,561,16,-0.2769217009921925
60690,446,3,-0.34825360913120595
60697,566,9,-0.34179231646868363
60725,225,13,0.11097642229397735
60752,515,3,-0.2533467940917811
60756,288,6,-0.24154310789168107
60810,376,12,-0.42107475139519457
60822,267,5,-0.13965805877964696
60825,279,6,-0.34504558482656345
60826,422,3,-0.09194040048477799
60832,1106,4,-0.4661340958649491
60838,252,29,-0.09743449433516102
60839,665,4,-0.287047742015099
60847,565,9,1.2818209787657424
60862,809,6,-0.48071114086828026
60863,225,5,-0.2823820271935658
60870,278,9,0.0262377136398996
60874,300,1,0.38702928078262
60876,224,22,0.05994194873754701
60879,393,3,-0.730270828792857
60895,957,8,-0.37219098412817114
60925,1026,1,-0.245454891380342
60944,232,55,0.03411225987594383
60960,259,7,-0.574534351797913
61001,248,5,-0.19418435019476488
61004,418,4,-0.36638230078816897
61016,788,4,-0.33539906066938596
61022,861,8,-0.6665897142185006
61028,218,28,-0.25981459712683164
61089,237,26,0.2033443860361997
61104,428,13,-0.3368197705658495
61130,475,15,-0.5908902180774109
61134,410,3,0.19920160304157292
61141,807,1,-0.0270920997376701
61159,309,4,0.032269134935655454
61160,382,12,-0.44210594936509007
61167,445,13,-0.16742214102351222
61169,224,3,-0.22219647288938502
61198,634,5,0.165945496262059
61199,841,9,0.8054430966466232
61208,264,5,-0.24499818514845215
61256,221,7,-0.3466629509550278
61297,466,4,-0.9449096892255542
61311,270,16,-0.13172375935418323
61318,784,5,-0.24747979867171205
61331,300,22,0.46681016698977446
61336,1209,5,1.340164778711789
61345,529,2,-0.018512909632408037
61347,1127,4,0.5732288225350919
61363,327,6,0.0920431107205489
61371,330,4,0.1399918080847222
61375,286,16,-0.4668967903755009
61380,405,9,-0.05512038575056254
61403,249,9,-0.29458869055030207
61406,644,4,-0.16860705108647905
61408,566,33,1.0446400157418432
61418,1055,4,-0.5234249122428949
61428,978,4,-0.394541563794386
61431,700,24,-0.22047734473917383
61444,335,14,0.02942221371386375
61445,410,22,-0.3900963849292956
61476,293,15,-0.4884960283005647
61484,1177,2,-0.2020961936782203
61546,1215,8,0.26548843891139523
61547,230,26,0.44860939185126886
61551,279,17,0.524673477734085
61571,249,29,-0.03407137149455087
61585,312,22,0.9269824911509424
61595,252,25,-0.17983264566667778
61600,531,21,-0.12548296592746824
61632,663,24,0.4590850638742062
61651,532,2,-0.48484070914157307
61697,655,3,-0.2824921000020167
61700,1089,6,-0.16715876630861995
61745,232,4,-0.22767610039631633
61749,301,22,-0.2110285639047331
61771,690,12,0.030543905046185593
61780,319,18,-0.16840745006034338
61795,361,3,-0.2974715645631421
61801,217,12,-0.2902592244130142
61810,245,7,-0.7005158962690217
61813,979,9,0.09265133853652961
61819,1140,3,0.2818698172525669
61835,367,12,-0.12962885645375005
61848,230,15,-0.31501109654282644
61857,277,24,-0.09818130123844364
61872,376,6,-0.2400650613912443
61903,922,8,-0.2904567091478669
61939,1029,10,0.07619782918364161
61956,411,11,1.082394864309251
61957,901,3,-0.23501216256503799
61964,1253,2,-0.099705348084797
61966,374,11,0.4119404078117885
61977,550,5,0.4068391044224485
62008,365,20,0.32519292811677786
62017,294,6,-0.5072416626889619
62022,948,1,-0.20225299590390197
62023,575,11,-0.6287239991741433
62041,462,11,-0.7699951056788356
62073,874,1,-0.0783076495642411
62110,433,16,0.24791647102765957
62173,438,8,1.6949530953524246
62185,641,11,0.32256613302775855
62213,390,9,-0.37055119770540745
62272,286,11,-0.04326739813042642
62277,365,16,-0.12973091879671933
62279,370,5,3.9280320065963603
62281,225,38,-0.015703689716719885
62283,349,4,-0.18146443983937904
62284,508,13,0.5257647816191421
62288,340,5,0.027595072780662977
62299,390,15,-0.4713617350724821
62301,452,8,-0.4458497204809205
62319,281,2,-0.52189921581173
62325,635,4,-0.3117049018257995
62333,384,3,-0.08061352737319386
62343,463,12,0.34876667947304224
62344,293,47,0.0024981126976380036
62346,914,9,0.1450780586547153
62356,1289,2,-0.2604614838040388
62390,403,13,0.36439901364779476
62391,908,11,-0.2628174863672487
62403,229,2,-0.1744509440499482
62408,340,26,-0.2379341246340759
62423,382,13,-0.4491844574297311
62427,346,7,-0.28687161596125144
62448,227,41,-0.40620709827793733
62451,851,2,-0.49960465965989803
62466,287,11,0.7349988996133867
62482,705,7,0.261844477220559
62495,391,5,-0.9613375596039309
62500,468,15,-0.2088686633631744
62514,230,41,0.2819289455067861
62545,832,2,-0.06461309740858603
62579,253,22,-0.09723617219569647
62584,239,53,0.2029094898716916
62586,405,7,-0.12564750099389624
62601,944,7,-0.10907878880110317
62613,322,6,-0.39056372236157244
62617,577,8,-0.4132774189883114
62622,378,19,-0.36902439253734937
62623,614,6,-0.1956312706480235
62627,334,9,-0.4560849457189024
62638,362,14,-0.3104192087412468
62650,217,2,0.641129747682844
62670,305,13,-0.30877490218274345
62671,706,2,-0.499567502066311
62745,235,2,-0.47631923434576195
62747,1016,3,-0.141226360705288
62766,600,2,-0.21809873064942562
62774,335,15,0.4786890632085667
62784,272,10,-0.08089927067749983
62787,467,13,-0.18342393484284458
62791,707,10,-0.6378509766608015
62797,1296,3,-0.14515082188123696
62848,372,2,-0.41052552196879805
62850,433,19,-0.03644977691346039
62857,231,7,-0.12470865246261365
62861,232,10,-0.5160527199372081
62872,1239,2,-0.363112432552567
62907,417,7,-0.1567690689317937
62920,292,7,-0.3782592343723573
62927,869,14,0.3613118611218692
62939,729,3,-0.687576753762098
62949,434,13,-0.3062180942764457
62995,335,39,-0.6276986071366026
62998,333,7,-0.29480992296883185
63012,427,23,0.07857258694457145
63020,1141,4,-0.7249738927877256
63032,1303,6,-0.4613046052063945
63037,652,4,0.206449312709989
63046,217,7,-0.3063416409257437
63053,525,21,2.575382667994482
63054,1089,3,3.6688909910867458
63063,582,8,-0.5761376616147019
63080,704,2,-0.499567502066311
63106,427,10,-0.08270321132642314
63148,517,9,-0.18415938045143265
63161,301,20,0.4609899493190396
63179,584,3,-0.5685300168435757
63210,610,2,0.24020922157734398
63245,334,7,-0.22593254318634912
63248,1140,6,-0.5430928037426169
63261,1159,3,0.726569420121554
63272,306,14,-0.011431044810530042
63286,558,8,-0.21740793157794136
63288,1139,4,-0.15138381959813169
63316,613,7,-0.3093034487782778
63317,280,18,0.9739358917790032
63341,559,1,-0.0230666937658115
63351,768,3,-0.610449975341286
63353,274,6,-0.15873307553183066
63360,344,3,-0.33180518103696505
63386,320,7,-0.07532621058630405
63390,972,2,-0.49253852394622
63392,406,10,-0.033009574603827786
63397,280,49,0.05145325124063027
63413,294,12,0.6164078041621501
63415,501,8,-0.6371607518373242
63426,908,4,-0.1620836583179451
63430,887,4,-0.4647198722145445
63476,566,9,-0.2217732891846503
63513,1287,1,0.150830844218483
63526,1292,2,-0.491002676744649
63532,252,37,0.07421628744067459
63543,839,8,-0.4906085641738505
63552,867,7,-0.2260064455113707
63558,291,16,0.042501030055064795
63573,1243,3,-0.020052970847172058
63578,298,7,-0.8772002537722949
63612,574,2,-0.48905809601362804
63620,221,2,-0.491832529668078
63624,658,7,-0.5361278502048715
63642,322,6,-0.04254322365855955
63675,658,6,2.541203543792029
63694,557,7,-0.09417518766021545
63696,1013,2,-0.502391479178877
63709,243,3,-0.5897779674427257
63713,286,6,-0.20333868449768044
63714,329,22,-0.26742836370333367
63737,447,6,1.6410444278912844
63756,1029,3,-0.13920498761418804
63759,463,6,-0.2756413929394555
63806,1295,1,-0.25718430508911105
63811,340,3,1.5553299102994302
63817,292,35,0.0675553111389117
63818,1293,2,-0.40352131557776405
63828,683,3,1.012391822920304
63834,502,13,-0.10609229422272608
63849,1029,17,-0.5881271310025709
63855,235,25,0.4839079771645568
63864,441,2,-0.3386875077017817
63889,286,25,-0.15780637348022322
63890,337,20,1.213307514614532
63913,524,18,0.6921006295331673
63946,295,16,-0.23795146749718396
63967,1058,2,-0.493931933705709
63980,339,5,0.09094444419038021
64005,967,2,-0.28260431311539363
64019,311,6,-0.06172051388354553
64040,599,9,0.33622133989030356
64042,497,26,0.02329368817471687
64044,396,5,0.7713554071515254
64090,235,27,0.1438513544246702
64117,1195,3,-0.16147477203696303
64127,229,249,0.1484138566949837
64132,420,5,-0.06977639416433207
64154,288,11,-0.3854318244772201
64162,677,10,-0.27286338943702604
64170,434,10,-0.3639429990728339
64171,430,18,-0.17416679623456682
64178,608,8,0.4964442036218849
64179,442,12,-0.16410645860271966
64183,456,27,1.8238400584999
64186,1145,2,-0.1732309363938618
64199,501,5,-0.3006278530113883
64242,1209,2,0.09424490457161794
64245,307,35,-0.0831867131456456
64256,299,11,-0.4366826740176982
64258,893,2,0.0009700552713879929
64268,236,22,0.35499686342653025
64302,232,22,-0.2277095808407324
64305,1104,2,-0.033493612779986
64320,224,17,-0.16945369705257476
64329,1265,1,-0.0357002755851833
64351,313,17,-0.0057648641310603195
64353,1253,4,0.07386978020730506
64354,771,10,0.23700871418310415
64369,490,8,0.13580722123105923
64382,521,10,1.6862291341941769
64411,980,4,0.6915553214312669
64422,299,22,-0.4163023277952163
64425,237,36,1.9551025249713945
64427,1009,9,0.8538642779201737
64430,375,11,0.27666354366134693
64443,1278,3,0.3737122413200419
64448,403,16,4.1086014680727505
64463,707,3,0.7015846541940649
64472,1286,2,-0.2947114956922916
64480,497,9,-0.5495961586005568
64498,384,2,-0.2567415104322065
64514,474,13,-0.1199401384895585
64529,288,32,-0.3559084720506418
64570,290,3,-0.26635195184701677
64577,413,3,-0.456927184506861
64578,554,26,-0.32460607623427595
