Customer code,R,F,M,labels
82853,965,10,-0.2941345635321675,0
82891,880,1,-0.24321304990063,0
82894,231,4,-0.3883814540709898,1
82895,756,7,-0.1803893064518153,2
82900,221,30,0.6250633587607403,1
82904,230,6,-0.237446568590465,1
82907,1008,4,0.19288988751709096,0
82923,978,3,-0.29743440696955503,0
82929,409,15,0.08911269492621292,1
82942,306,13,-0.016485766419990076,1
82945,1238,2,-0.43423206667691405,0
82969,740,7,1.0716975323330853,2
82983,242,3,-0.6941660336914169,1
82984,1062,6,-0.16129715592036745,0
82988,404,2,-0.3324945754373837,1
82990,438,34,-0.36651075653875936,1
82994,872,2,-0.5232368891808401,0
82995,727,6,-0.4533206769311261,2
83002,691,8,-0.30665531059555723,2
83003,389,3,-0.139378389717591,1
83007,965,2,-0.49253852394622,0
83026,522,3,0.12065677121973939,2
83028,971,2,-0.137689698128482,0
83031,349,15,-0.45068095032914696,1
83032,522,15,0.7413261868384479,2
83037,788,10,0.3008410306083215,2
83050,292,2,-0.2030622911114667,1
83052,228,12,1.0143813202341,1
83053,894,2,-0.49960465965989803,0
83054,416,14,-0.3320499499279318,1
83055,565,4,-1.023442263270385,2
83063,1044,3,0.0677774901403381,0
83075,378,12,1.8217617979787923,1
83082,225,5,0.19606389339012,1
83106,887,4,-0.0397952084830146,0
83117,1152,6,1.394575995578053,0
83124,256,16,-0.36404333274192635,1
83126,789,2,0.15709387765685995,2
83127,1124,2,-0.2345038082178148,0
83131,501,18,-0.27214995435548234,2
83148,1279,3,2.4571670011972135,0
83151,811,8,0.425714046766651,2
83177,727,6,0.2322669923793297,2
83178,322,21,0.5505004631444353,1
83202,704,5,-0.376045999071075,2
83206,973,3,-0.197118193684706,0
83209,468,16,-0.46161397143667837,1
83210,535,15,3.320462111196743,2
83218,382,12,0.10809242215420264,1
83224,372,13,-0.267300390138624,1
83239,638,8,0.4593755236587116,2
83258,1127,2,-0.394300039436075,0
83281,384,11,0.06769929620408957,1
83288,518,5,-0.25353060314064213,2
83292,1210,4,0.008039529529982034,0
83303,437,10,-0.4393541804331011,1
83317,1198,2,-0.3393687302508652,0
83318,1231,3,0.019631339103090173,0
83322,251,9,-0.4788125942670918,1
83336,711,2,-0.49240847236866697,2
83337,307,11,0.15667919679799616,1
83346,921,14,-0.4067276713554654,0
83353,319,15,-0.3319921343984776,1
83381,340,1,-0.236227422306389,1
83395,603,3,-0.4829870434754472,2
83403,1008,2,-0.3327422927279593,0
83407,966,6,-0.14538070070763773,0
83418,493,2,1.297485196552155,2
83428,285,9,0.10680497558019669,1
83440,369,29,0.0385722953531023,1
83451,665,2,-0.23368014822664981,2
83456,553,8,-0.05070222330968201,2
83467,1022,5,-0.36906408958557085,0
83474,236,17,0.00967225812440429,1
83478,1013,10,-0.37438778046771104,0
83503,1155,6,-0.24604111998699668,0
83511,988,2,0.623966655205292,0
83523,243,48,0.9538391612951411,1
83526,474,4,-0.23934593621719988,1
83527,363,4,-0.6895596096337662,1
83541,244,14,-0.16054820971944256,1
83576,243,5,-0.09917651201588129,1
83586,412,5,-0.3505057294688495,1
83587,336,10,-0.4132680015023905,1
83603,467,16,0.5394726620927311,1
83614,551,19,0.1292676849729317,2
83620,1139,5,-0.29245318242238305,0
83627,243,13,0.08220522143233439,1
83635,279,28,0.7134015498278502,1
83641,580,8,1.173094685325809,2
83646,339,12,-0.41441141469030535,1
83675,1250,2,-0.1507536887402291,0
83677,1229,3,-0.46554898480535645,0
83678,1194,4,-0.5831000075426321,0
83685,811,9,0.0027172025025663515,2
83707,526,4,-0.3373473571597658,2
83716,967,8,-0.2955599274125142,0
83726,309,1,0.475959788099375,1
83730,463,7,-0.26468271452297837,1
83731,344,19,-0.2339031258100496,1
83755,525,9,-0.19581436257598075,2
83758,328,26,-0.18918862584115917,1
83765,1125,3,0.4376512985713471,0
83766,217,33,0.3536971184515796,1
83772,433,9,-0.42062834419446893,1
83778,451,10,-0.6909107864144706,1
83782,683,7,-0.1704201305236631,2
83786,1307,2,-0.353240898523117,0
83801,1110,12,0.4795466847229373,0
83806,293,14,0.3478253805046357,1
83855,217,36,-0.20729758907133167,1
83870,279,12,-0.30037017720380643,1
83885,656,9,-0.04468312735876023,2
83889,529,9,0.32183239629257704,2
83890,523,18,1.406512369055012,2
83922,356,11,0.9843395125591091,1
83926,571,10,-0.908712498393984,2
83929,1114,4,-0.29321937623101607,0
83930,391,15,-0.1415295666689532,1
83932,343,16,-0.3799018221086613,1
83963,251,8,-0.11751498269075268,1
83964,218,22,-0.3790666108568242,1
83965,886,2,-0.427902889902698,0
83970,1230,3,-0.4447704584718472,0
83978,574,14,-0.4336283838686599,2
83998,1119,2,-0.122826660693927,0
83999,684,3,-0.5090283236472406,2
84001,802,4,-0.3223939029141506,2
84012,315,13,-0.30760894766113733,1
84019,628,2,-0.490055158108196,2
84028,616,9,-0.5879688054972191,2
84029,259,2,-0.435198164110159,1
84035,893,8,-0.36977021195123805,0
84039,417,3,-0.14401070305136107,1
84042,434,19,-0.04032592307920616,1
84046,837,5,-0.09312395288280967,2
84079,1119,2,-0.3110918015316241,0
84113,309,22,1.5988542724636916,1
84144,333,15,1.1090326925695726,1
84175,645,11,-0.20021891417656276,2
84179,250,22,-0.5117521603402775,1
84190,251,73,0.3423951924690571,1
84195,594,4,0.16174631802048955,2
84201,747,2,-0.467847303008065,2
84206,704,8,-0.2841682007865562,2
84212,671,9,-0.4909201897061409,2
84217,1258,2,-0.470361633507411,0
84219,867,4,0.4782979831473568,0
84235,1057,11,-0.382811535491147,0
84244,298,2,-0.23093048630125723,1
84248,403,10,-0.8470144817700797,1
84253,635,10,-0.18822365758903858,2
84255,249,30,0.23949548971344595,1
84261,315,12,0.43681032510562,1
84264,1209,3,0.07120249132916301,0
84266,558,8,-0.19423643369485977,2
84268,322,6,0.2562307502074926,1
84270,543,9,0.01646737000920902,2
84291,288,59,-0.18504767931878316,1
84297,565,4,-0.3497542776582607,2
84299,328,3,-0.7890912994401089,1
84305,552,10,-0.20191777670931008,2
84307,1153,7,0.16544632574831666,0
84316,330,5,-0.2818880399793203,1
84321,442,8,0.07059254802081576,1
84338,342,50,0.18154982690553625,1
84340,1002,2,-0.1855858362613363,0
84346,498,4,-0.2319461271926186,2
84362,816,15,0.054382298691837215,2
84364,227,1,0.386632933117699,1
84374,301,13,-0.29391959474933105,1
84401,284,13,-0.008834646324618622,1
84420,1236,2,0.15857398846805199,0
84433,382,10,0.05334012905789861,1
84439,217,6,-0.38482794953767835,1
84444,571,18,0.6567704288025864,2
84447,382,10,0.026287336616252932,1
84449,278,8,-0.662425276917304,1
84463,243,5,-0.23365438703805697,1
84465,862,2,-0.21407332467756687,0
84474,603,4,0.3295226941868229,2
84483,1021,2,-0.10548645035361201,0
84489,684,9,0.06598054680006021,2
84491,342,17,0.3801507098351568,1
84495,844,23,0.31685530212894697,2
84500,608,6,-0.3233971579409827,2
84513,273,37,-0.052080486472504295,1
84519,236,29,0.33181964347900184,1
84533,540,4,-0.06071192729645902,2
84535,1005,7,-0.26700072906954253,0
84537,277,4,-0.24827069664157156,1
84543,1161,2,-0.014622320976692,0
84548,601,3,-0.4558248425637976,2
84552,498,27,-0.46793030488173354,2
84555,284,8,0.32219897753616594,1
84559,217,16,0.16197049251591342,1
84573,266,2,-0.47854249702868,1
84574,845,8,-0.16580036913903431,2
84581,693,7,3.7997620193158324,2
84582,231,8,-0.07472855227632631,1
84599,245,25,-0.41180992285659757,1
84628,628,2,-0.490055158108196,2
84640,299,5,-0.39711869203652045,1
84659,595,3,-0.7404396235709991,2
84681,397,8,-0.3594170291774729,1
84695,1050,7,0.3793924593126442,0
84702,886,7,-0.3240345387585152,0
84712,228,11,0.07074126917470679,1
84715,750,6,0.29073652128633876,2
84730,641,13,0.6407551479044851,2
84733,571,3,-0.25401563077633615,2
84747,323,17,0.22375208678149833,1
84750,561,7,-0.0647358835520328,2
84752,236,32,1.3301601233744353,1
84755,782,6,0.1533533465691629,2
84760,232,18,-0.06548171969899265,1
84762,321,7,0.18664022940277897,1
84763,776,9,-0.4149291950626189,2
84768,321,23,-0.09665037616502206,1
84782,972,2,-0.49253852394622,0
84784,410,26,0.0202766291962187,1
84818,628,1,-0.26719208362837804,2
84820,848,1,-0.0194747930524607,2
84826,336,23,0.3560255987012651,1
84827,1294,3,-0.6163704185860496,0
84845,1296,2,-0.10424786390073298,0
84847,561,7,0.18313892482302185,2
84852,986,2,-0.24420813307612632,0
84869,1062,4,3.5770579774570703,0
84898,510,4,-0.2105681250159172,2
84914,383,25,-0.15974342880325448,1
84917,466,13,0.01436549114805056,1
84926,428,14,-0.31113366669348264,1
84938,551,1,0.0279630680928276,2
84946,369,14,-0.5437848568750255,1
84958,812,2,-0.5232368891808401,2
84959,301,8,-0.024665587837087,1
84964,512,2,-0.487218795131102,2
84971,931,10,0.48565128935901924,0
84974,1012,4,-0.433837954106115,0
84997,714,7,-0.1364659343665727,2
85001,670,2,-0.48484070914157307,2
85008,860,7,-0.12265548898589025,0
85014,936,2,0.31743942196697295,0
85017,600,2,-0.48484070914157307,2
85024,532,10,-0.30039252158534124,2
85044,462,11,-0.2989735950654198,1
85064,1138,3,-0.5266967593975673,0
85069,613,3,-0.2968151137431161,2
85073,693,27,-0.2527499923193777,2
85075,330,17,-0.11053431179170149,1
85079,344,33,0.06508988279729197,1
85097,291,58,-0.1748539330755853,1
85103,635,4,-0.3759318023398706,2
85109,1300,2,-0.2918937115119905,0
85114,334,25,0.2945489322540071,1
85119,616,4,-0.4286801029018805,2
85123,1287,2,-0.3072583764599618,0
85128,351,7,0.8621646235129944,1
85134,621,6,1.0201119322811083,2
85141,427,1,-0.22074509164539396,1
85149,251,2,-0.480449920166115,1
85165,249,42,0.1486055233823631,1
85166,558,7,0.4821842592731014,2
85189,529,3,-0.06445629518290508,2
85190,495,9,-0.22758379544572854,2
85197,910,6,-0.2366582083132075,0
85215,1222,5,-0.591265886987077,0
85236,1215,2,-0.21215970860786731,0
85242,1012,6,0.5324946895266214,0
85252,502,4,-0.036843989135025956,2
85260,1252,2,-0.18741275127933282,0
85273,357,16,-0.45238491546846427,1
85284,1049,5,-0.38902020156250416,0
85304,1173,2,-0.04167447630125598,0
85351,260,24,1.6814522271533376,1
85355,468,23,0.04260261641622614,1
85360,1307,2,-0.442332422078746,0
85362,419,27,-0.28899620868511083,1
85370,886,9,0.3006734174869592,0
85372,914,9,-0.1201040625873429,0
85374,714,6,-0.10511599196480959,2
85378,505,23,0.3085074227471615,2
85380,489,14,-0.03610012113855881,2
85396,235,19,-0.45176366847058247,1
85398,1103,2,0.24949861997394207,0
85429,973,3,-0.5510349831966512,0
85434,1041,2,0.033899734000870985,0
85436,337,20,0.1993573822319108,1
85442,1134,4,0.41546177314108745,0
85447,959,2,-0.124093115341996,0
85449,630,5,-0.5285432426718938,2
85470,376,7,0.5408165027766003,1
85478,1271,2,-0.459722175877175,0
85487,741,8,-0.2765566276352063,2
85496,235,10,-0.22267803154325985,1
85507,1166,2,0.180762645478163,0
85520,1175,6,-0.6637153857473727,0
85521,1266,3,-0.19576503798493494,0
85527,319,13,0.3346905774714486,1
85534,680,11,0.12449344405677301,2
85543,281,8,-0.5936326952616259,1
85546,585,17,1.1212336194492478,2
85547,1013,1,-0.24526291048014498,0
85548,559,5,4.868119124331972,2
85557,553,13,-0.49635569609475505,2
85576,1308,2,-0.49813321895387697,0
85577,403,5,-0.4714165389989554,1
85580,383,29,-0.46981052102992105,1
85583,1266,3,0.27045500450283005,0
85594,231,4,0.030265344133678887,1
85605,517,7,-0.262365150835651,2
85625,896,2,-0.467556235191639,0
85660,287,22,-0.2881792293499931,1
85664,725,3,-0.3927280241004535,2
85680,280,4,-0.34332526893644166,1
85685,1167,1,-0.0357002755851833,0
85687,631,5,-0.46791133933730644,2
85710,379,18,3.4525905185117587,1
85723,398,28,-0.00651644605482969,1
85725,1043,3,3.937009039128046,0
85726,291,12,1.4643681724349686,1
85728,287,22,-0.31494817906285394,1
85730,383,12,0.2003171049656967,1
85748,873,10,0.5548415130870117,0
85764,859,3,-0.25826411039723896,0
85766,1182,4,-0.5714387160887708,0
85773,279,31,-0.004939718159033776,1
85777,229,2,-0.459078110921678,1
85781,1277,3,-0.42155810975843044,0
85797,256,12,-0.5431343605546584,1
85800,829,4,0.6674400431936958,2
85805,523,8,-0.07208602807910752,2
85806,536,10,-0.5487677103481915,2
85810,232,15,-0.3911954014525407,1
85842,343,12,-0.21064990550572182,1
85843,519,8,0.3209787634490053,2
85866,535,14,-0.5218357033538297,2
85882,885,2,-0.17302656962913637,0
85890,287,11,0.2403260491300725,1
85894,291,4,-0.05874839055420131,1
85904,874,3,-0.24331424382345634,0
85920,721,4,-0.34649679528718713,2
85924,347,20,-0.2834634344837986,1
85936,621,4,-1.024439325364953,2
85956,1271,2,-0.1741289115722002,0
85958,739,25,1.4262548357161564,2
85983,1197,3,0.001497942227232485,0
85984,1182,2,-0.44362055198974,0
85987,332,7,0.09837934649779571,1
85997,368,12,-0.5033664353245146,1
86010,1078,4,0.0785637807849355,0
86015,949,12,0.07324324406937101,0
86033,231,8,0.06185450450421531,1
86037,230,15,-0.37259818959778795,1
86041,524,3,-0.7421241011469151,2
86046,573,22,-0.46252187794826555,2
86066,350,49,-0.13007541716527163,1
86068,665,2,-0.2274129007750791,2
86076,378,28,-0.5263742019302033,1
86089,914,2,-0.2274129007750791,0
86099,727,18,-0.46409803201081673,2
86111,908,14,-0.27619675540157046,0
86112,357,3,0.299607613844256,1
86113,865,6,0.05234860025590671,0
86114,628,5,-0.4905093491700936,2
86124,284,5,-0.3609098556730379,1
86126,258,18,0.20052802591706853,1
86137,334,12,0.03094923246289087,1
86139,663,4,-0.38280286068722025,2
86148,533,7,-0.23483550260964767,2
86151,228,20,-0.2551781553579318,1
86153,879,4,-0.48007524776411953,0
86169,357,13,-0.24829454295485587,1
86170,491,6,-0.1333794172724607,2
86179,883,1,0.019441593297016002,0
86181,330,3,-0.643334445665239,1
86185,378,9,0.5662732128384769,1
86191,719,2,-0.2274129007750791,2
86199,665,2,-0.499567502066311,2
86200,532,5,-0.9102892189484985,2
86204,965,2,-0.2284656992600268,0
86216,279,3,-0.257248469505878,1
86219,428,28,0.5013200016636662,1
86225,817,8,-0.2229473030573693,2
86245,636,2,0.9808096052121629,2
86276,1253,12,0.8322752569644205,0
86283,256,12,1.439220326330611,1
86284,547,1,-0.248836232396703,2
86296,754,5,-0.09396970334842883,2
86298,727,2,-0.5241286714269131,2
86303,344,17,-0.31268616430429896,1
86305,1090,5,0.1526947887425401,0
86307,334,17,-0.0816074348313116,1
86310,1257,2,-0.2463756593686656,0
86313,1061,1,-0.19511068712337098,0
86321,575,11,-0.37527927840903447,2
86327,256,11,-0.3517975495216979,1
86331,724,2,-0.498229828697202,2
86362,419,7,-0.10724045485550189,1
86366,403,16,0.5657331720666849,1
86374,1225,1,-0.039663752234398,0
86375,524,9,0.3963635103703073,2
86376,389,23,-0.157011491171328,1
86379,270,11,0.01873317884159676,1
86392,489,22,-0.11353871975085146,2
86394,533,3,0.2921946739237728,2
86397,869,2,-0.2274129007750791,0
86427,389,11,0.004314484297013407,1
86431,235,14,-0.16069134358290715,1
86432,1152,2,-0.25030197842429486,0
86477,586,3,0.23225031415805847,2
86484,329,8,0.32301892176797203,1
86487,1300,4,-0.5519402688543149,0
86494,390,27,-0.3086436143681164,1
86501,329,13,0.33551245267644647,1
86505,313,5,0.4607124566952039,1
86509,662,6,1.6074706842063102,2
86514,249,3,-0.3646461727475415,1
86518,664,14,-0.26913149214268267,2
86526,278,13,-0.47393996100479024,1
86527,407,13,-0.4051868845370415,1
86538,522,8,0.388251141619632,2
86539,676,2,-0.46764293624333997,2
86576,433,2,-0.41052552196879805,1
86588,1012,2,-0.14995789694425404,0
86594,221,9,-0.5095299511606568,1
86598,729,2,-0.2274129007750791,2
86604,658,5,-0.19650298638393346,2
86615,253,10,0.2372291825717172,1
86639,1258,2,-0.363112432552567,0
86640,991,4,1.203989259570084,0
86666,356,7,1.196385824113398,1
86673,669,7,1.8404363294355008,2
86676,488,9,0.1116849207721555,2
86685,1119,2,-0.435569740046023,0
86689,228,7,-0.5371269766101944,1
86695,592,6,0.05280675620407801,2
86697,680,5,-0.16218175577464006,2
86703,1068,7,-0.309650046554009,0
86707,454,10,-0.440116429528689,1
86715,665,8,-0.6429082508860562,2
86718,431,13,0.7759038970326589,1
86734,1243,2,0.2289195060593469,0
86745,382,22,0.20383935395991604,1
86752,628,15,-0.4084230641608764,2
86756,949,6,-0.172606482390535,0
86758,228,12,1.7969954674665836,1
86761,431,10,-0.3746504241346714,1
86776,459,9,-0.683013929357216,1
86786,685,3,0.24325193023823594,2
86790,638,13,0.15316366774821755,2
86813,351,15,0.29174048427150223,1
86830,276,11,0.08891875931482314,1
86832,1169,3,-0.17723826182276198,0
86848,229,21,0.027622168074303288,1
86859,340,14,-0.5829587062169844,1
86864,320,4,-0.3442239891461535,1
86887,860,11,-0.7512160707424248,0
86901,355,24,-0.2159796204241166,1
86909,1292,4,-0.11077744960153124,0
86911,838,18,3.19856939629606,2
86918,294,14,-0.3338862782029709,1
86926,602,9,0.11059168318503772,2
86928,236,12,0.5596859118282298,1
86931,860,7,-0.5775118756335487,0
86935,726,2,-0.2274129007750791,2
86943,916,2,-0.2274129007750791,0
86958,802,10,-0.4709349376492382,2
86959,652,3,6.6120950548996325,2
86974,273,13,-0.43044106671532884,1
86985,218,7,-0.09720171165491236,1
86990,1271,2,0.7637225576159609,0
86993,334,10,-0.17063185702610456,1
86996,393,22,-0.5395446391958981,1
87004,252,10,0.032301338183430374,1
87011,608,2,-0.06617000057985703,2
87014,245,17,1.655722173262368,1
87022,301,50,-0.1079835754140889,1
87025,494,13,-0.15116668469862954,2
87031,1089,3,-0.29482718248624407,0
87034,1273,5,-1.1157954832102799,0
87042,316,10,-0.5678095296943089,1
87053,1148,3,-0.500358218477083,0
87059,783,2,-0.2274129007750791,2
87080,276,6,-0.2541829680350005,1
87095,286,22,0.23149967305669866,1
87106,1064,1,-0.26719208362837804,0
87107,526,5,0.05668266338144695,2
87110,391,7,-0.19924059226464266,1
87118,818,5,-0.3598762552781103,2
87125,405,1,-0.26719208362837804,1
87131,578,3,-0.27654923411357474,2
87152,837,6,0.06313326432388626,2
87155,340,4,-0.2043434830588228,1
87160,293,30,-0.20107145199568435,1
87167,1139,11,0.37009321626818753,0
87172,389,17,0.21445353644910034,1
87176,1258,2,1.6261410153576243,0
87189,1294,4,0.0039030279918069732,0
87199,1139,1,0.30230996740565697,0
87204,1295,1,-0.18668396419120498,0
87212,1237,2,-0.069567443220104,0
87216,785,2,-0.43579887853980603,2
87231,713,13,-0.7909960840187816,2
87241,278,2,-0.47369343106565703,1
87243,554,24,0.41552060197009605,2
87247,252,6,-0.4687544465454078,1
87255,372,13,-0.4338516241535986,1
87292,685,2,-0.2274129007750791,2
87297,666,5,-0.4312925308579205,2
87298,356,6,-0.058671968360431766,1
87299,508,14,-0.08588319900188594,2
87302,559,13,0.7345536883032716,2
87321,1043,4,5.755050325523178,0
87336,444,10,-0.5556946059520805,1
87344,614,4,-0.8584687406790881,2
87355,920,10,-0.5849001719125011,0
87358,727,8,0.1795096895429272,2
87359,372,35,-0.4989178677006573,1
87361,385,10,-0.325042000750407,1
87368,467,15,-0.24142305039743528,1
87370,356,13,0.8924774864513925,1
87374,279,19,-0.04005115768521872,1
87379,690,5,-0.3321777464323639,2
87388,1032,1,-0.0442465221100524,0
87399,239,4,-0.7541921472111549,1
87407,238,28,-0.03137548638356116,1
87414,396,34,-0.03507527893024852,1
87423,706,2,-0.1953644763068201,2
87425,708,1,0.0889015215745034,2
87430,329,15,-0.06765991432086745,1
87442,251,46,-0.29395668703856986,1
87446,840,2,-0.19887586890073342,2
87453,272,14,0.2627842905336221,1
87455,403,14,5.044048447051577,1
87456,340,10,0.5682930611588716,1
87458,658,3,0.6201228231881729,2
87476,378,22,0.19159434423495572,1
87510,1082,4,-0.05800251943078415,0
87512,1112,2,-0.17756598897894,0
87515,799,2,-0.475823799764609,2
87536,399,6,-0.7880944935205949,1
87542,1029,2,-0.15920022905564152,0
87544,740,2,-0.2274129007750791,2
87546,859,2,-0.5232368891808401,0
87564,238,11,0.08310669702702864,1
87573,763,7,-0.20021824983811534,2
87580,539,14,-0.3172469165627457,2
87585,375,10,-0.09956109780825644,1
87587,634,17,0.04430736718396432,2
87605,235,7,0.05133370439591763,1
87608,1112,7,-1.141165207445831,0
87616,525,12,1.353145826727034,2
87642,221,40,0.010201918910745508,1
87647,396,12,0.342358165598015,1
87649,242,15,-0.2005713727153339,1
87656,1056,4,-0.534384167256755,0
87660,680,3,-0.190067540301689,2
87664,230,19,-0.6218359560538035,1
87674,729,2,-0.2274129007750791,2
87675,1041,2,0.12102624014900598,0
87697,995,2,0.003092992451623977,0
87706,1258,2,-0.2128718958182727,0
87714,880,3,0.2030907645036148,0
87720,346,2,-0.2367494864962775,1
87751,328,5,-0.7622199242661023,1
87753,538,4,2.060259374159656,2
87755,242,27,-0.25140972638972114,1
87758,448,11,-0.05532964634140328,1
87764,1048,5,0.41088711459707494,0
87811,931,15,0.8174940516274407,0
87816,383,10,-0.040871502113481034,1
87819,342,27,0.07332003945007717,1
87824,593,8,-1.464073864070543,2
87825,235,29,0.04752305533154659,1
87828,1167,3,-0.36582915089756607,0
87837,698,2,-0.2274129007750791,2
87838,741,19,0.7279766851607203,2
87842,285,26,-0.3696686117288091,1
87855,780,5,-0.1570571043258506,2
87866,782,6,-0.1657677126826441,2
87867,1146,3,-0.41974481919141504,0
87868,249,17,0.7907018649050237,1
87876,691,2,-0.1953644763068201,2
87880,560,16,0.118838277179994,2
87895,294,6,-0.30491538375326527,1
87903,914,2,-0.1953644763068201,0
87907,251,5,-0.28315614372661563,1
87930,419,50,0.406387016571998,1
87936,462,8,-0.5484119038669922,1
87942,727,10,0.49597769426329075,2
87944,980,3,0.7436334256828749,0
87954,637,12,-0.4951759727582349,2
87958,313,62,1.288266081131417,1
87973,357,18,-0.46037776129768615,1
87975,525,6,0.518751643892082,2
87984,938,2,-0.1964172747917678,0
87996,347,6,-0.199346531752828,1
87998,445,16,-0.47194337597556796,1
88007,390,16,0.16700844291300068,1
88023,229,39,0.04910559981874258,1
88035,494,11,-0.058567974492989304,2
88036,760,10,4.518114827692352,2
88044,500,18,-0.5414951767992151,2
88062,600,14,0.5402392834924735,2
88063,515,6,-0.27503797708197397,2
88084,932,5,-0.581215377215186,0
88108,245,11,-0.9389676988053902,1
88123,341,26,-0.33724130671880526,1
88131,329,20,-0.28545989107446545,1
88134,232,34,0.15791427747797024,1
88138,613,2,-0.22411206787815502,2
88141,1081,3,-0.19099895731425404,0
88153,663,17,-0.46885757904084174,2
88157,312,19,-0.1261724385987507,1
88161,557,14,-0.288119182165914,2
88162,392,24,0.11251188108276942,1
88163,648,25,0.881684910685356,2
88171,489,15,-0.2967737918803122,2
88175,398,21,-0.3033990854447812,1
88184,369,7,-0.18866576655957512,1
88190,500,9,0.30025167879975395,2
88196,227,35,0.10492152753267714,1
88210,902,2,1.073189575800192,0
88212,278,5,-0.5691626853940795,1
88217,719,3,-0.362912279801035,2
88223,517,13,0.42613807519423214,2
88230,372,5,-0.589264943524316,1
88232,1294,3,-0.6257217463052901,0
88234,907,5,-0.17623104190965322,0
88264,1051,4,-0.08065626565395112,0
88271,270,12,-0.4619117546470832,1
88280,634,7,0.36736812081546527,2
88287,250,9,-0.18373829948371173,1
88293,875,2,-0.2274129007750791,0
88294,893,3,-0.4514092818592821,0
88295,761,2,-0.25163965179340386,2
88297,309,9,-0.042733759541228745,1
88301,299,3,-0.468842386183562,1
88329,270,33,0.3703617614627289,1
88330,1050,2,0.004747743952671024,0
88334,281,19,0.6867156356461789,1
88347,419,13,-0.43114706099346994,1
88348,476,8,-0.22422635000104366,1
88360,774,2,-0.467847303008065,2
88364,496,11,-0.10887027324163633,2
88379,228,22,-0.2612619843429753,1
88394,217,6,-0.5641020702745312,1
88396,572,14,-0.3784021362843584,2
88397,242,21,0.9568009664489406,1
88408,691,3,-0.3840945853181821,2
88411,228,9,-0.15951309669845268,1
88415,678,9,0.5356339893614646,2
88418,910,2,-0.1953644763068201,0
88424,1000,6,-0.06870827708395658,0
88434,1296,3,0.05978197685286096,0
88440,1000,3,-0.3629804020559443,0
88450,1161,6,1.6674757417563473,0
88458,278,28,-0.19516424129610893,1
88462,685,9,-0.4010772570357648,2
88464,790,5,0.5985085001258873,2
88474,1289,4,-0.009787445286308927,0
88481,1183,1,-0.21764862551319503,0
88486,837,4,0.096297861617265,2
88490,259,18,1.4125783462079902,1
88495,250,9,-0.08827270039495076,1
88512,280,26,-0.10223868019188209,1
88515,242,6,-0.3809956420130777,1
88524,420,14,-0.2815776910305679,1
88529,616,10,0.2472151915444476,2
88530,841,9,0.12517987007858525,2
88549,264,20,0.4290555616005188,1
88561,225,32,0.8068519418971289,1
88564,991,7,0.3345537718387229,0
88566,1296,7,-0.7531606608709587,0
88569,1138,2,0.9873066104507442,0
88571,1292,2,-0.1949984740099938,0
88572,502,7,0.5852247814581436,2
88575,656,9,-0.32196841820773864,2
88582,245,50,4.595570383572292,1
88584,1181,2,0.01692304878447598,0
88594,1309,1,-0.25790268523178195,0
88605,502,3,0.05607674547907204,2
88608,529,5,-0.5576221561193745,2
88612,1286,2,-0.43123468746094407,0
88617,684,2,-0.2274129007750791,2
88635,1159,3,1.4943567763970749,0
88645,475,16,-0.06508262414424686,1
88654,831,3,-0.736015392761312,2
88666,630,5,-0.028704867386844635,2
88674,819,11,-0.000336451704080513,2
88676,507,6,3.3309452399831443,2
88678,641,5,0.8600669943127389,2
88688,517,11,0.09770888351226506,2
88699,909,2,-0.009966663107538899,0
88700,1127,1,-0.12475464154722599,0
88704,918,2,-0.2274129007750791,0
88708,1125,7,3.6846053075807434,0
88712,659,2,-0.49920831199497606,2
88713,564,16,0.6361821915742071,2
88721,741,20,-0.20589348439974683,2
88737,694,9,-0.23444526718406267,2
88740,704,2,0.11260385226942499,2
88757,285,25,0.09737100071304154,1
88758,1266,2,-0.487900017680185,0
88805,316,5,-0.2642753406193723,1
88810,395,8,-0.43954531543576314,1
88815,873,5,0.45477301944211546,0
88817,1176,8,0.9381962803796279,0
88823,235,5,-0.477934600207234,1
88825,665,9,0.6406834223497351,2
88827,1128,2,-0.25583981949451096,0
88831,642,5,-0.3556258370846003,2
88844,1229,2,-0.489912720666115,0
88847,830,4,0.20148667400774312,2
88851,463,8,0.2292820797208193,1
88865,242,13,0.3828487497325972,1
88872,328,11,-0.08477936625055749,1
88874,565,4,-0.21349961707109946,2
88876,236,29,2.6450123729820945,1
88885,994,8,-0.43622652303527193,0
88887,357,12,-0.39340374986301485,1
88889,403,13,0.14834651213263825,1
88895,322,17,0.0951249178970109,1
88898,274,14,0.2203143638088935,1
88901,505,2,-0.49729469592527703,2
88904,266,30,-0.356364479149997,1
88911,519,9,-0.1735881475461257,2
88918,1075,3,0.37980608666820986,0
88929,984,2,0.42338996502597204,0
88930,1237,2,-0.2340145665689273,0
88935,564,8,-0.3003808380563447,2
88939,270,7,-0.4741146785471619,1
88948,277,6,-0.6061799485449835,1
88952,250,2,-0.24490062394267798,1
88955,776,9,-0.22123388478442232,2
88968,263,12,0.12588464392618307,1
88970,915,2,-0.2274129007750791,0
88987,250,47,-0.34857789411186213,1
88997,501,18,0.7581808200542245,2
89026,572,9,1.12798868370541,2
89038,1153,6,0.8856386010919673,0
89039,279,14,-0.2903245733619696,1
89043,882,2,-0.5232368891808401,0
89048,221,98,0.71078955854609,1
89055,249,13,-0.10835656833561541,1
89061,958,6,-0.26822680157036766,0
